4.	1.	0.2	0.	0.	0.	0.022041846020143408	0.23363955701879444	4.611451156902425e-6	0.00017236144386297743	0.7443139855099052
4.	1.06735	0.2	0.	0.	0.	0.02381998757273984	0.2518892314691652	5.741898996665102e-6	0.00016559040985399324	0.7242850390590982
4.	1.1347	0.2	0.	0.	0.	0.02542699149451734	0.2707691218352266	7.015453004394596e-6	0.00015957501153059578	0.7037968712172517
4.	1.20205	0.2	0.	0.	0.	0.026845994586916496	0.28994147713789675	8.429145287482334e-6	0.00015505213989876082	0.6832040991298993
4.	1.2694	0.2	0.	0.	0.	0.028065036245867078	0.3091211970535451	9.977847286285047e-6	0.0001520069775707198	0.6628037888533015
4.	1.33675	0.2	0.	0.	0.	0.029076741969953846	0.3280630529210111	0.000011654621409022784	0.00014981188733855687	0.642848550487626
4.	1.4041000000000001	0.2	0.	0.	0.	0.029877804992235968	0.346553801364528	0.000013451078401835541	0.00014802036433673988	0.6235549425648341
4.	1.47145	0.2	0.	0.	0.	0.030468341745703162	0.36440758169537035	0.00001535770955012335	0.0001463178736708397	0.6051087188493763
4.	1.5388000000000002	0.2	0.	0.	0.	0.030851274235828476	0.3814604108406505	0.000017364208163809474	0.00014448587913215805	0.5876709507153572
4.	1.60615	0.2	0.	0.	0.	0.031031639640553655	0.39756634613056335	0.000019459710903264656	0.00014237597149057958	0.5713825545179797
4.	1.6735000000000002	0.2	0.	0.	0.	0.031015946384700895	0.41259291321637415	0.000021632973005576073	0.00013989063277416937	0.5563695074259194
4.	1.74085	0.2	0.	0.	0.	0.03081158307770459	0.42641596543579546	0.000023872463701799324	0.00013696888907525643	0.5427485790227982
4.	1.8082	0.2	0.	0.	0.	0.030426245544818792	0.4389146245152474	0.000026166334933946737	0.00013357535293016402	0.5306329636049998
4.	1.87555	0.2	0.	0.	0.	0.02986747347712812	0.4499643884941001	0.000028502304076989034	0.0001296919133006136	0.5201396357246948
4.	1.9429	0.2	0.	0.	0.	0.02914219303018134	0.4594299493916612	0.000030867356251339377	0.00012531127253156618	0.5113969902219061
4.	2.01025	0.2	0.	0.	0.	0.028256314864484766	0.46715611570393817	0.00003324725781125961	0.00012043189760330707	0.5045543221737658
4.	2.0776000000000003	0.2	0.	0.	0.	0.027214348510178923	0.47295661702107894	0.00003562578640056073	0.00011505395739005688	0.49979340868234157
4.	2.14495	0.2	0.	0.	0.	0.026019023722357325	0.4765996531484151	0.000037983561324734976	0.00010917597111994756	0.4973433395679028
4.	2.2123	0.2	0.	0.	0.	0.024670908192390578	0.4777886168147447	0.00004029629028463844	0.00010279192460063664	0.49750017870258
4.	2.27965	0.2	0.	0.	0.	0.023167998828746976	0.47613614810884103	0.0000425321235847214	0.00009588871032584591	0.5006533209388273
4.	2.3470000000000004	0.2	0.	0.	0.	0.021505306067528377	0.47112847082549114	0.00004464768498306054	0.00008844383566202917	0.5073215754219974
4.	2.347	0.2	0.	0.	0.	0.02150530606752837	0.47112847082549064	0.00004464768498363283	0.00008844383566202914	0.5073215754219973
4.	2.3715401216290193	0.2	0.	0.	0.	0.02085823449152263	0.46834158745483134	0.00004537742327455375	0.0000855902993728253	0.5107548006303715
4.	2.3960802432580386	0.2	0.	0.	0.	0.020188355307634957	0.4649796157440404	0.00004607967800859849	0.00008265846080652826	0.514785949270316
4.	2.4206203648870583	0.2	0.	0.	0.	0.01949508667633135	0.4609973943650232	0.000046750247793215097	0.00007964607413061261	0.5194607687108522
4.	2.4451604865160776	0.2	0.	0.	0.	0.01877778721383065	0.45634455643066374	0.00004738434473913007	0.00007655069101224953	0.5248302720107665
4.	2.469700608145097	0.2	0.	0.	0.	0.018035761144953	0.4509650066631408	0.0000479765195178627	0.00007336968543436477	0.5309512556723883
4.	2.4942407297741163	0.2	0.	0.	0.	0.017268270259359793	0.4447963327222869	0.00004852059511736989	0.0000701002899585221	0.5378868764232358
4.	2.518780851403136	0.2	0.	0.	0.	0.016474547998585994	0.43776938842496543	0.00004900961013386918	0.00006673966118718767	0.5457070539663147
4.	2.5433209730321553	0.2	0.	0.	0.	0.01565382356966043	0.4298079865349043	0.00004943580380169663	0.00006328497613079758	0.5544887540916336
4.	2.5678610946611746	0.2	0.	0.	0.	0.01480535820390173	0.42082887865201507	0.00004979068196958426	0.000059733569428696035	0.5643159724621136
4.	2.592401216290194	0.2	0.	0.	0.	0.013928495302017244	0.4107423870626624	0.00005006523686240531	0.00005608313969400664	0.5752790523984579
4.	2.6169413379192137	0.2	0.	0.	0.	0.013022732475884162	0.3994540981363838	0.000050250467408313966	0.00005233203170829411	0.5874729189203238
4.	2.641481459548233	0.2	0.	0.	0.	0.012087823807657773	0.38686841997579435	0.000050338488317365844	0.00004847963515925772	0.6009934177282306
4.	2.6660215811772523	0.2	0.	0.	0.	0.011123915586322327	0.3728958682546045	0.00005032478640956152	0.00004452692279550137	0.6159298913726636
4.	2.6905617028062716	0.2	0.	0.	0.	0.010131729273039543	0.3574671124709017	0.00005021288728486491	0.00004047716208827711	0.6323509453687739
4.	2.7151018244352914	0.2	0.	0.	0.	0.009112788875737568	0.34056110351649665	0.00005002436959407648	0.00003633679782368717	0.6502760832381718
